x,y,u,v,p
0.1,0.0102,0.010185,2.6352e-07,0.0
0.021135,0.010642,0.011138,3.2964e-05,0.00014833
0.022357,0.010642,0.011112,3.2082e-05,0.00014731
0.023675,0.010642,0.011105,3.187e-05,0.00014438
0.025094,0.010642,0.01109,3.1453e-05,0.0001418
0.026624,0.010642,0.011075,3.0748e-05,0.00013894
0.028272,0.010642,0.011058,2.9937e-05,0.00013588
0.030048,0.010642,0.01104,2.8926e-05,0.00013261
0.031961,0.010642,0.01102,2.7755e-05,0.00012907
0.034023,0.010642,0.010997,2.6423e-05,0.00012526
0.036245,0.010642,0.010973,2.4946e-05,0.00012115
0.038639,0.010642,0.010947,2.334e-05,0.0001167
0.041218,0.010642,0.010918,2.1626e-05,0.00011188
0.043998,0.010642,0.010887,1.9827e-05,0.00010667
0.046992,0.010642,0.010854,1.7971e-05,0.00010104
0.050219,0.010642,0.01082,1.6085e-05,9.4951e-05
0.053696,0.010642,0.010784,1.4197e-05,8.8372e-05
0.057443,0.010642,0.010747,1.2332e-05,8.1268e-05
0.06148,0.010642,0.01071,1.0514e-05,7.3602e-05
0.06583,0.010642,0.010673,8.7633e-06,6.5331e-05
0.070517,0.010642,0.010638,7.0938e-06,5.6407e-05
0.075568,0.010642,0.010606,5.5122e-06,4.6775e-05
0.08101,0.010642,0.010578,4.0238e-06,3.637e-05
0.086874,0.010642,0.010555,2.6192e-06,2.512e-05
0.093192,0.010642,0.01054,1.28e-06,1.2941e-05
0.1,0.010642,0.010535,6.2687e-07,0.0
0.021135,0.011093,0.011476,3.6951e-05,0.0001443
0.022357,0.011093,0.011449,3.6153e-05,0.00014345
0.023675,0.011093,0.011443,3.6038e-05,0.00014061
0.025094,0.011093,0.011429,3.5739e-05,0.00013813
0.026624,0.011093,0.011415,3.5136e-05,0.00013539
0.028272,0.011093,0.0114,3.443e-05,0.00013247
0.030048,0.011093,0.011382,3.3524e-05,0.00012933
0.031961,0.011093,0.011363,3.2451e-05,0.00012594
0.034023,0.011093,0.011342,3.1207e-05,0.00012229
0.036245,0.011093,0.011319,2.9801e-05,0.00011835
0.038639,0.011093,0.011293,2.8241e-05,0.00011408
0.041218,0.011093,0.011266,2.6542e-05,0.00010946
0.043998,0.011093,0.011236,2.4718e-05,0.00010444
0.046992,0.011093,0.011204,2.2788e-05,9.901e-05
0.050219,0.011093,0.011171,2.0776e-05,9.3124e-05
0.053696,0.011093,0.011135,1.8704e-05,8.6748e-05
0.057443,0.011093,0.011099,1.6593e-05,7.9846e-05
0.06148,0.011093,0.011063,1.4466e-05,7.2378e-05
0.06583,0.011093,0.011026,1.234e-05,6.4301e-05
0.070517,0.011093,0.010991,1.0231e-05,5.5564e-05
0.075568,0.011093,0.010959,8.1446e-06,4.6112e-05
0.08101,0.011093,0.01093,6.0877e-06,3.588e-05
0.086874,0.011093,0.010907,4.0509e-06,2.4798e-05
0.093192,0.011093,0.010892,2.0183e-06,1.2782e-05
0.1,0.011093,0.010886,1.004e-06,0.0
0.021135,0.011551,0.011817,4.0781e-05,0.00013986
0.022357,0.011551,0.011789,4.0066e-05,0.00013918
0.023675,0.011551,0.011785,4.0042e-05,0.00013643
0.025094,0.011551,0.011771,3.9859e-05,0.00013405
0.026624,0.011551,0.011758,3.9357e-05,0.00013144
0.028272,0.011551,0.011743,3.8758e-05,0.00012863
0.030048,0.011551,0.011727,3.7961e-05,0.00012562
0.031961,0.011551,0.011708,3.6993e-05,0.00012239
0.034023,0.011551,0.011688,3.5848e-05,0.00011889
0.036245,0.011551,0.011666,3.4527e-05,0.00011511
0.038639,0.011551,0.011642,3.303e-05,0.00011102
0.041218,0.011551,0.011615,3.1365e-05,0.00010658
0.043998,0.011551,0.011586,2.9537e-05,0.00010177
0.046992,0.011551,0.011555,2.756e-05,9.6542e-05
0.050219,0.011551,0.011523,2.5447e-05,9.0869e-05
0.053696,0.011551,0.011488,2.3215e-05,8.4712e-05
0.057443,0.011551,0.011452,2.0882e-05,7.8034e-05
0.06148,0.011551,0.011416,1.8465e-05,7.0791e-05
0.06583,0.011551,0.01138,1.598e-05,6.2941e-05
0.070517,0.011551,0.011344,1.3439e-05,5.443e-05
0.075568,0.011551,0.011312,1.0848e-05,4.5205e-05
0.08101,0.011551,0.011283,8.2155e-06,3.5198e-05
0.086874,0.011551,0.01126,5.5307e-06,2.4342e-05
0.093192,0.011551,0.011244,2.7823e-06,1.2554e-05
0.1,0.011551,0.011238,1.3946e-06,0.0
0.021135,0.012018,0.01216,4.4455e-05,0.00013505
0.022357,0.012018,0.012132,4.3825e-05,0.00013454
0.023675,0.012018,0.012128,4.389e-05,0.00013187
0.025094,0.012018,0.012115,4.3828e-05,0.00012959
0.026624,0.012018,0.012103,4.3435e-05,0.00012709
0.028272,0.012018,0.012089,4.295e-05,0.0001244
0.030048,0.012018,0.012073,4.2274e-05,0.00012152
0.031961,0.012018,0.012055,4.1422e-05,0.00011842
0.034023,0.012018,0.012036,4.0386e-05,0.00011508
0.036245,0.012018,0.012014,3.9161e-05,0.00011146
0.038639,0.012018,0.011991,3.7742e-05,0.00010754
0.041218,0.012018,0.011965,3.6126e-05,0.00010329
0.043998,0.012018,0.011937,3.4312e-05,9.8669e-05
0.046992,0.012018,0.011907,3.2305e-05,9.3653e-05
0.050219,0.012018,0.011875,3.0111e-05,8.8201e-05
0.053696,0.012018,0.011841,2.7741e-05,8.2276e-05
0.057443,0.012018,0.011805,2.5204e-05,7.584e-05
0.06148,0.012018,0.011769,2.2514e-05,6.8848e-05
0.06583,0.012018,0.011733,1.9682e-05,6.1255e-05
0.070517,0.012018,0.011698,1.6717e-05,5.3009e-05
0.075568,0.012018,0.011665,1.3623e-05,4.4055e-05
0.08101,0.012018,0.011636,1.0407e-05,3.4325e-05
0.086874,0.012018,0.011612,7.0585e-06,2.3753e-05
0.093192,0.012018,0.011596,3.5723e-06,1.2258e-05
0.1,0.012018,0.01159,1.7988e-06,0.0
0.021135,0.012493,0.012504,4.7968e-05,0.00012988
0.022357,0.012493,0.012476,4.7428e-05,0.00012953
0.023675,0.012493,0.012473,4.7584e-05,0.00012696
0.025094,0.012493,0.012461,4.7658e-05,0.00012476
0.026624,0.012493,0.012449,4.7391e-05,0.00012238
0.028272,0.012493,0.012435,4.7037e-05,0.0001198
0.030048,0.012493,0.01242,4.6499e-05,0.00011705
0.031961,0.012493,0.012403,4.5778e-05,0.00011408
0.034023,0.012493,0.012384,4.4864e-05,0.00011087
0.036245,0.012493,0.012364,4.3746e-05,0.00010741
0.038639,0.012493,0.01234,4.2416e-05,0.00010365
0.041218,0.012493,0.012315,4.0861e-05,9.9583e-05
0.043998,0.012493,0.012288,3.9074e-05,9.5161e-05
0.046992,0.012493,0.012258,3.705e-05,9.0357e-05
0.050219,0.012493,0.012226,3.479e-05,8.5133e-05
0.053696,0.012493,0.012193,3.2296e-05,7.9452e-05
0.057443,0.012493,0.012157,2.9571e-05,7.3273e-05
0.06148,0.012493,0.012121,2.6621e-05,6.6555e-05
0.06583,0.012493,0.012085,2.3452e-05,5.9249e-05
0.070517,0.012493,0.01205,2.0068e-05,5.1304e-05
0.075568,0.012493,0.012017,1.647e-05,4.2664e-05
0.08101,0.012493,0.011988,1.2663e-05,3.3262e-05
0.086874,0.012493,0.011964,8.6359e-06,2.3031e-05
0.093192,0.012493,0.011948,4.3894e-06,1.1892e-05
0.1,0.012493,0.011942,2.2177e-06,0.0
0.021135,0.012977,0.01285,5.1303e-05,0.00012438
0.022357,0.012977,0.012822,5.0863e-05,0.0001242
0.023675,0.012977,0.012819,5.1122e-05,0.00012172
0.025094,0.012977,0.012808,5.1362e-05,0.0001196
0.026624,0.012977,0.012796,5.1252e-05,0.00011733
0.028272,0.012977,0.012783,5.1055e-05,0.00011485
0.030048,0.012977,0.012768,5.0678e-05,0.00011221
0.031961,0.012977,0.012752,5.0105e-05,0.00010936
0.034023,0.012977,0.012733,4.9326e-05,0.00010629
0.036245,0.012977,0.012713,4.8327e-05,0.00010297
0.038639,0.012977,0.01269,4.7094e-05,9.9378e-05
0.041218,0.012977,0.012665,4.5608e-05,9.5483e-05
0.043998,0.012977,0.012638,4.3855e-05,9.1257e-05
0.046992,0.012977,0.012608,4.1824e-05,8.6665e-05
0.050219,0.012977,0.012577,3.9508e-05,8.1674e-05
0.053696,0.012977,0.012543,3.69e-05,7.6247e-05
0.057443,0.012977,0.012508,3.3997e-05,7.0342e-05
0.06148,0.012977,0.012472,3.0797e-05,6.3917e-05
0.06583,0.012977,0.012436,2.7298e-05,5.6926e-05
0.070517,0.012977,0.012401,2.3499e-05,4.9316e-05
0.075568,0.012977,0.012367,1.9395e-05,4.1032e-05
0.08101,0.012977,0.012338,1.4989e-05,3.2007e-05
0.086874,0.012977,0.012313,1.0266e-05,2.2176e-05
0.093192,0.012977,0.012297,5.236e-06,1.1458e-05
0.1,0.012977,0.012291,2.6528e-06,0.0
0.021135,0.013469,0.013196,5.4421e-05,0.00011857
0.022357,0.013469,0.013167,5.4112e-05,0.00011855
0.023675,0.013469,0.013165,5.4507e-05,0.00011616
0.025094,0.013469,0.013155,5.4961e-05,0.00011412
0.026624,0.013469,0.013143,5.5053e-05,0.00011194
0.028272,0.013469,0.013131,5.5046e-05,0.00010956
0.030048,0.013469,0.013116,5.4855e-05,0.00010702
0.031961,0.013469,0.0131,5.4449e-05,0.00010429
0.034023,0.013469,0.013081,5.382e-05,0.00010134
0.036245,0.013469,0.013061,5.2949e-05,9.816e-05
0.038639,0.013469,0.013038,5.1819e-05,9.472e-05
0.041218,0.013469,0.013013,5.0407e-05,9.0997e-05
0.043998,0.013469,0.012986,4.8692e-05,8.6963e-05
0.046992,0.013469,0.012957,4.6658e-05,8.2586e-05
0.050219,0.013469,0.012925,4.429e-05,7.7833e-05
0.053696,0.013469,0.012892,4.1574e-05,7.2668e-05
0.057443,0.013469,0.012857,3.8499e-05,6.7051e-05
0.06148,0.013469,0.012821,3.5054e-05,6.094e-05
0.06583,0.013469,0.012785,3.123e-05,5.429e-05
0.070517,0.013469,0.012749,2.7016e-05,4.7049e-05
0.075568,0.013469,0.012715,2.2404e-05,3.9162e-05
0.08101,0.013469,0.012685,1.7389e-05,3.0562e-05
0.086874,0.013469,0.012661,1.1953e-05,2.1187e-05
0.093192,0.013469,0.012644,6.1153e-06,1.0954e-05
0.1,0.013469,0.012638,3.1063e-06,0.0
0.021135,0.01397,0.013541,5.7553e-05,0.00011249
0.022357,0.01397,0.013513,5.7479e-05,0.00011262
0.023675,0.01397,0.013511,5.8101e-05,0.00011031
0.025094,0.01397,0.013501,5.8846e-05,0.00010833
0.026624,0.01397,0.01349,5.9206e-05,0.00010624
0.028272,0.01397,0.013477,5.943e-05,0.00010394
0.030048,0.01397,0.013463,5.9456e-05,0.00010149
0.031961,0.01397,0.013446,5.924e-05,9.8859e-05
0.034023,0.01397,0.013428,5.8774e-05,9.6027e-05
0.036245,0.01397,0.013407,5.8039e-05,9.2976e-05
0.038639,0.01397,0.013385,5.7014e-05,8.9684e-05
0.041218,0.01397,0.01336,5.5672e-05,8.6129e-05
0.043998,0.01397,0.013333,5.3988e-05,8.2286e-05
0.046992,0.01397,0.013303,5.1941e-05,7.8125e-05
0.050219,0.01397,0.013272,4.9509e-05,7.3615e-05
0.053696,0.01397,0.013238,4.6671e-05,6.872e-05
0.057443,0.01397,0.013203,4.3406e-05,6.3405e-05
0.06148,0.01397,0.013167,3.9694e-05,5.7627e-05
0.06583,0.01397,0.01313,3.5517e-05,5.1343e-05
0.070517,0.01397,0.013094,3.0856e-05,4.4503e-05
0.075568,0.01397,0.01306,2.5694e-05,3.7053e-05
0.08101,0.01397,0.01303,2.0018e-05,2.8927e-05
0.086874,0.01397,0.013005,1.3807e-05,2.0063e-05
0.093192,0.01397,0.012988,7.0844e-06,1.038e-05
0.1,0.01397,0.012981,3.6084e-06,0.0
0.021135,0.014481,0.013885,6.1375e-05,0.0001061
0.022357,0.014481,0.013857,6.1928e-05,0.00010636
0.023675,0.014481,0.013855,6.2913e-05,0.00010412
0.025094,0.014481,0.013846,6.4077e-05,0.00010218
0.026624,0.014481,0.013834,6.4806e-05,0.00010015
0.028272,0.014481,0.013822,6.5325e-05,9.7919e-05
0.030048,0.014481,0.013807,6.5614e-05,9.5546e-05
0.031961,0.014481,0.013791,6.5622e-05,9.3003e-05
0.034023,0.014481,0.013772,6.5345e-05,9.0276e-05
0.036245,0.014481,0.013751,6.4758e-05,8.7349e-05
0.038639,0.014481,0.013728,6.3833e-05,8.42e-05
0.041218,0.014481,0.013703,6.2545e-05,8.0811e-05
0.043998,0.014481,0.013676,6.0864e-05,7.716e-05
0.046992,0.014481,0.013646,5.8766e-05,7.3218e-05
0.050219,0.014481,0.013615,5.6219e-05,6.8958e-05
0.053696,0.014481,0.013581,5.3195e-05,6.4347e-05
0.057443,0.014481,0.013546,4.9662e-05,5.935e-05
0.06148,0.014481,0.013509,4.5591e-05,5.3928e-05
0.06583,0.014481,0.013472,4.0952e-05,4.8041e-05
0.070517,0.014481,0.013436,3.5716e-05,4.1638e-05
0.075568,0.014481,0.013402,2.9853e-05,3.4671e-05
0.08101,0.014481,0.013371,2.3342e-05,2.7073e-05
0.086874,0.014481,0.013345,1.6151e-05,1.8786e-05
0.093192,0.014481,0.013327,8.3137e-06,9.7255e-06
0.1,0.014481,0.013321,4.2476e-06,0.0
0.021135,0.015,0.01421,5.9087e-05,9.9393e-05
0.022357,0.015,0.014181,6.0678e-05,9.9686e-05
0.023675,0.015,0.014179,6.1611e-05,9.7481e-05
0.025094,0.015,0.01417,6.2981e-05,9.5535e-05
0.026624,0.015,0.014158,6.3886e-05,9.3538e-05
0.028272,0.015,0.014145,6.4512e-05,9.1355e-05
0.030048,0.015,0.014131,6.4913e-05,8.9039e-05
0.031961,0.015,0.014114,6.5032e-05,8.6571e-05
0.034023,0.015,0.014095,6.4865e-05,8.3937e-05
0.036245,0.015,0.014074,6.4387e-05,8.1123e-05
0.038639,0.015,0.014051,6.3571e-05,7.8113e-05
0.041218,0.015,0.014025,6.2393e-05,7.4889e-05
0.043998,0.015,0.013998,6.0828e-05,7.1432e-05
0.046992,0.015,0.013968,5.8845e-05,6.7718e-05
0.050219,0.015,0.013936,5.6411e-05,6.372e-05
0.053696,0.015,0.013903,5.3494e-05,5.941e-05
0.057443,0.015,0.013867,5.0057e-05,5.4756e-05
0.06148,0.015,0.013831,4.6065e-05,4.9723e-05
0.06583,0.015,0.013793,4.1483e-05,4.4272e-05
0.070517,0.015,0.013757,3.6272e-05,3.8358e-05
0.075568,0.015,0.013722,3.0397e-05,3.1934e-05
0.08101,0.015,0.01369,2.3828e-05,2.4936e-05
0.086874,0.015,0.013664,1.6527e-05,1.7309e-05
0.093192,0.015,0.013646,8.5286e-06,8.9662e-06
0.1,0.015,0.01364,4.3684e-06,0.0
0.021135,0.0,0.0027952,0.000783,-7.2235e-05
0.022357,0.0,0.0028819,0.00072032,-6.5567e-05
0.023675,0.0,0.0029688,0.00065555,-5.9017e-05
0.025094,0.0,0.0030537,0.00059024,-5.263e-05
0.026624,0.0,0.0031373,0.00052603,-4.652e-05
0.028272,0.0,0.0032191,0.00046318,-4.0679e-05
0.030048,0.0,0.0032993,0.00040244,-3.5141e-05
0.031961,0.0,0.0033776,0.00034406,-2.9904e-05
0.034023,0.0,0.0034541,0.0002887,-2.5006e-05
0.036245,0.0,0.0035288,0.00023627,-2.0419e-05
0.038639,0.0,0.0036015,0.00018667,-1.612e-05
0.041218,0.0,0.0036714,0.00014062,-1.216e-05
0.043998,0.0,0.0037383,9.909e-05,-8.6111e-06
0.046992,0.0,0.0038024,6.234e-05,-5.4873e-06
0.050219,0.0,0.0038635,3.0803e-05,-2.8171e-06
0.053696,0.0,0.0039215,4.5582e-06,-6.007e-07
0.057443,0.0,0.0039761,-1.6464e-05,1.1723e-06
0.06148,0.0,0.004027,-3.1796e-05,2.4661e-06
0.06583,0.0,0.0040741,-4.1283e-05,3.2714e-06
0.070517,0.0,0.0041171,-4.5696e-05,3.6558e-06
0.075568,0.0,0.0041549,-4.5561e-05,3.665e-06
0.08101,0.0,0.0041863,-4.0784e-05,3.2921e-06
0.086874,0.0,0.00421,-3.0886e-05,2.4976e-06
0.093192,0.0,0.0042255,-1.6419e-05,1.3275e-06
0.1,0.0,0.0042311,-8.2847e-06,0.0
0.021135,0.00025967,0.0028139,0.00037884,-7.1103e-05
0.022357,0.00025967,0.0028994,0.00034843,-6.4528e-05
0.023675,0.00025967,0.0029847,0.00031701,-5.8071e-05
0.025094,0.00025967,0.0030682,0.00028531,-5.1774e-05
0.026624,0.00025967,0.0031507,0.00025407,-4.5747e-05
0.028272,0.00025967,0.0032314,0.00022346,-3.998e-05
0.030048,0.00025967,0.0033107,0.00019384,-3.451e-05
0.031961,0.00025967,0.0033882,0.00016534,-2.9335e-05
0.034023,0.00025967,0.0034639,0.00013828,-2.4492e-05
0.036245,0.00025967,0.0035378,0.00011265,-1.9956e-05
0.038639,0.00025967,0.0036096,8.8421e-05,-1.5706e-05
0.041218,0.00025967,0.0036787,6.5928e-05,-1.1792e-05
0.043998,0.00025967,0.003745,4.5647e-05,-8.2847e-06
0.046992,0.00025967,0.0038085,2.7711e-05,-5.1984e-06
0.050219,0.00025967,0.0038691,1.2345e-05,-2.5623e-06
0.053696,0.00025967,0.0039267,-4.0509e-07,-3.7749e-07
0.057443,0.00025967,0.003981,-1.0567e-05,1.3661e-06
0.06148,0.00025967,0.0040315,-1.7914e-05,2.6333e-06
0.06583,0.00025967,0.0040784,-2.2363e-05,3.4141e-06
0.070517,0.00025967,0.0041211,-2.4281e-05,3.7745e-06
0.075568,0.00025967,0.0041586,-2.3919e-05,3.7592e-06
0.08101,0.00025967,0.0041897,-2.1237e-05,3.3619e-06
0.086874,0.00025967,0.0042134,-1.6006e-05,2.544e-06
0.093192,0.00025967,0.0042288,-8.4962e-06,1.3511e-06
0.1,0.00025967,0.0042344,-4.2896e-06,0.0
0.021135,0.00052399,0.0028705,-3.6065e-05,-6.6745e-05
0.022357,0.00052399,0.002952,-3.3387e-05,-6.0522e-05
0.023675,0.00052399,0.003033,-3.0667e-05,-5.4416e-05
0.025094,0.00052399,0.0031128,-2.8025e-05,-4.8458e-05
0.026624,0.00052399,0.0031918,-2.5558e-05,-4.2741e-05
0.028272,0.00052399,0.0032695,-2.3276e-05,-3.7256e-05
0.030048,0.00052399,0.003346,-2.1159e-05,-3.2045e-05
0.031961,0.00052399,0.003421,-1.9206e-05,-2.7106e-05
0.034023,0.00052399,0.0034943,-1.7411e-05,-2.2478e-05
0.036245,0.00052399,0.0035659,-1.5731e-05,-1.8141e-05
0.038639,0.00052399,0.0036356,-1.4118e-05,-1.4082e-05
0.041218,0.00052399,0.0037027,-1.2603e-05,-1.0346e-05
0.043998,0.00052399,0.0037675,-1.1223e-05,-7.0004e-06
0.046992,0.00052399,0.0038297,-9.9639e-06,-4.0604e-06
0.050219,0.00052399,0.003889,-8.8104e-06,-1.5577e-06
0.053696,0.00052399,0.0039455,-7.7412e-06,5.0377e-07
0.057443,0.00052399,0.0039989,-6.7394e-06,2.1322e-06
0.06148,0.00052399,0.0040487,-5.819e-06,3.2942e-06
0.06583,0.00052399,0.0040947,-4.9662e-06,3.9781e-06
0.070517,0.00052399,0.0041366,-4.1302e-06,4.2433e-06
0.075568,0.00052399,0.0041733,-3.2851e-06,4.1318e-06
0.08101,0.00052399,0.004204,-2.4416e-06,3.6384e-06
0.086874,0.00052399,0.0042273,-1.6282e-06,2.7281e-06
0.093192,0.00052399,0.0042427,-8.2965e-07,1.4447e-06
0.1,0.00052399,0.0042483,-4.2627e-07,0.0
0.021135,0.00079305,0.0029662,-5.5405e-05,-5.8835e-05
0.022357,0.00079305,0.0030409,-5.1289e-05,-5.3255e-05
0.023675,0.00079305,0.0031153,-4.7163e-05,-4.778e-05
0.025094,0.00079305,0.0031892,-4.321e-05,-4.2421e-05
0.026624,0.00079305,0.0032629,-3.9491e-05,-3.7256e-05
0.028272,0.00079305,0.0033356,-3.6031e-05,-3.2279e-05
0.030048,0.00079305,0.0034076,-3.2805e-05,-2.7534e-05
0.031961,0.00079305,0.0034784,-2.9815e-05,-2.3023e-05
0.034023,0.00079305,0.003548,-2.705e-05,-1.8785e-05
0.036245,0.00079305,0.0036161,-2.4456e-05,-1.4812e-05
0.038639,0.00079305,0.0036825,-2.1978e-05,-1.1099e-05
0.041218,0.00079305,0.0037469,-1.9655e-05,-7.6869e-06
0.043998,0.00079305,0.0038093,-1.7529e-05,-4.6348e-06
0.046992,0.00079305,0.0038693,-1.5577e-05,-1.9624e-06
0.050219,0.00079305,0.0039268,-1.3785e-05,2.9567e-07
0.053696,0.00079305,0.0039816,-1.2121e-05,2.131e-06
0.057443,0.00079305,0.0040335,-1.0561e-05,3.5479e-06
0.06148,0.00079305,0.004082,-9.12e-06,4.5156e-06
0.06583,0.00079305,0.0041268,-7.7775e-06,5.0194e-06
0.070517,0.00079305,0.0041675,-6.4652e-06,5.1087e-06
0.075568,0.00079305,0.0042032,-5.1464e-06,4.8199e-06
0.08101,0.00079305,0.0042331,-3.8327e-06,4.1499e-06
0.086874,0.00079305,0.004256,-2.5604e-06,3.0692e-06
0.093192,0.00079305,0.0042711,-1.3049e-06,1.6185e-06
0.1,0.00079305,0.0042765,-6.6995e-07,0.0
0.021135,0.0010669,0.0031008,-7.1649e-05,-4.8189e-05
0.022357,0.0010669,0.0031663,-6.6397e-05,-4.3477e-05
0.023675,0.0010669,0.0032323,-6.1171e-05,-3.8843e-05
0.025094,0.0010669,0.0032983,-5.6208e-05,-3.4269e-05
0.026624,0.0010669,0.0033647,-5.1501e-05,-2.9836e-05
0.028272,0.0010669,0.0034308,-4.7095e-05,-2.5532e-05
0.030048,0.0010669,0.0034967,-4.2965e-05,-2.141e-05
0.031961,0.0010669,0.0035619,-3.9114e-05,-1.7472e-05
0.034023,0.0010669,0.0036264,-3.5531e-05,-1.3761e-05
0.036245,0.0010669,0.0036897,-3.2163e-05,-1.0279e-05
0.038639,0.0010669,0.0037517,-2.8958e-05,-7.0324e-06
0.041218,0.0010669,0.0038124,-2.5954e-05,-4.0533e-06
0.043998,0.0010669,0.0038714,-2.3185e-05,-1.3976e-06
0.046992,0.0010669,0.0039284,-2.063e-05,9.1158e-07
0.050219,0.0010669,0.0039832,-1.8275e-05,2.8367e-06
0.053696,0.0010669,0.0040356,-1.6084e-05,4.3636e-06
0.057443,0.0010669,0.0040853,-1.4027e-05,5.492e-06
0.06148,0.0010669,0.0041319,-1.2116e-05,6.1931e-06
0.06583,0.0010669,0.004175,-1.0326e-05,6.4484e-06
0.070517,0.0010669,0.004214,-8.5806e-06,6.2955e-06
0.075568,0.0010669,0.0042484,-6.8373e-06,5.7644e-06
0.08101,0.0010669,0.0042772,-5.1039e-06,4.8536e-06
0.086874,0.0010669,0.0042995,-3.4158e-06,3.5395e-06
0.093192,0.0010669,0.0043141,-1.7403e-06,1.8581e-06
0.1,0.0010669,0.0043194,-8.9204e-07,0.0
0.021135,0.0013457,0.0032723,-8.5714e-05,-3.5205e-05
0.022357,0.0013457,0.0033267,-7.9642e-05,-3.1532e-05
0.023675,0.0013457,0.0033825,-7.359e-05,-2.79e-05
0.025094,0.0013457,0.003439,-6.7854e-05,-2.426e-05
0.026624,0.0013457,0.0034966,-6.2369e-05,-2.07e-05
0.028272,0.0013457,0.0035545,-5.7197e-05,-1.7206e-05
0.030048,0.0013457,0.0036129,-5.2315e-05,-1.3836e-05
0.031961,0.0013457,0.0036712,-4.7733e-05,-1.0594e-05
0.034023,0.0013457,0.0037292,-4.3441e-05,-7.5275e-06
0.036245,0.0013457,0.0037866,-3.9395e-05,-4.6475e-06
0.038639,0.0013457,0.0038434,-3.5552e-05,-1.9683e-06
0.041218,0.0013457,0.0038992,-3.1942e-05,4.8121e-07
0.043998,0.0013457,0.0039539,-2.859e-05,2.6494e-06
0.046992,0.0013457,0.004007,-2.548e-05,4.5094e-06
0.050219,0.0013457,0.0040584,-2.26e-05,6.0211e-06
0.053696,0.0013457,0.0041076,-1.9912e-05,7.1642e-06
0.057443,0.0013457,0.0041545,-1.7385e-05,7.9331e-06
0.06148,0.0013457,0.0041985,-1.5024e-05,8.3001e-06
0.06583,0.0013457,0.0042393,-1.2801e-05,8.2423e-06
0.070517,0.0013457,0.0042763,-1.0637e-05,7.785e-06
0.075568,0.0013457,0.004309,-8.4861e-06,6.9512e-06
0.08101,0.0013457,0.0043365,-6.3495e-06,5.74e-06
0.086874,0.0013457,0.0043579,-4.2567e-06,4.1329e-06
0.093192,0.0013457,0.0043719,-2.1676e-06,2.1601e-06
0.1,0.0013457,0.004377,-1.1092e-06,0.0
0.021135,0.0016295,0.0034775,-9.7118e-05,-2.0348e-05
0.022357,0.0016295,0.0035194,-9.0605e-05,-1.7822e-05
0.023675,0.0016295,0.0035638,-8.4053e-05,-1.5301e-05
0.025094,0.0016295,0.0036095,-7.7821e-05,-1.2693e-05
0.026624,0.0016295,0.0036571,-7.18e-05,-1.0109e-05
0.028272,0.0016295,0.0037056,-6.6076e-05,-7.5236e-06
0.030048,0.0016295,0.0037552,-6.0628e-05,-5.0044e-06
0.031961,0.0016295,0.0038054,-5.5474e-05,-2.5554e-06
0.034023,0.0016295,0.003856,-5.061e-05,-2.2734e-07
0.036245,0.0016295,0.0039066,-4.6009e-05,1.9615e-06
0.038639,0.0016295,0.0039571,-4.1633e-05,3.9887e-06
0.041218,0.0016295,0.0040072,-3.7505e-05,5.8285e-06
0.043998,0.0016295,0.0040566,-3.3646e-05,7.4316e-06
0.046992,0.0016295,0.0041051,-3.0044e-05,8.7682e-06
0.050219,0.0016295,0.0041522,-2.669e-05,9.7956e-06
0.053696,0.0016295,0.0041976,-2.3548e-05,1.0488e-05
0.057443,0.0016295,0.004241,-2.0586e-05,1.0833e-05
0.06148,0.0016295,0.004282,-1.7803e-05,1.0805e-05
0.06583,0.0016295,0.00432,-1.517e-05,1.0374e-05
0.070517,0.0016295,0.0043546,-1.261e-05,9.5555e-06
0.075568,0.0016295,0.0043852,-1.0074e-05,8.3636e-06
0.08101,0.0016295,0.0044111,-7.5545e-06,6.7974e-06
0.086874,0.0016295,0.0044314,-5.0726e-06,4.842e-06
0.093192,0.0016295,0.0044447,-2.582e-06,2.5209e-06
0.1,0.0016295,0.0044494,-1.3191e-06,0.0
0.021135,0.0019184,0.0037123,-0.00010553,-4.1311e-06
0.022357,0.0019184,0.003741,-9.8979e-05,-2.7905e-06
0.023675,0.0019184,0.0037734,-9.2274e-05,-1.429e-06
0.025094,0.0019184,0.0038074,-8.5842e-05,9.5172e-08
0.026624,0.0019184,0.0038441,-7.9553e-05,1.6474e-06
0.028272,0.0019184,0.0038824,-7.3513e-05,3.262e-06
0.030048,0.0019184,0.0039224,-6.7706e-05,4.866e-06
0.031961,0.0019184,0.0039637,-6.2162e-05,6.4557e-06
0.034023,0.0019184,0.004006,-5.6886e-05,7.9778e-06
0.036245,0.0019184,0.0040489,-5.1866e-05,9.4089e-06
0.038639,0.0019184,0.0040923,-4.7078e-05,1.072e-05
0.041218,0.0019184,0.0041359,-4.2536e-05,1.1888e-05
0.043998,0.0019184,0.0041794,-3.8259e-05,1.2863e-05
0.046992,0.0019184,0.0042224,-3.4241e-05,1.3615e-05
0.050219,0.0019184,0.0042645,-3.0475e-05,1.4099e-05
0.053696,0.0019184,0.0043055,-2.6933e-05,1.4282e-05
0.057443,0.0019184,0.0043448,-2.358e-05,1.4149e-05
0.06148,0.0019184,0.0043822,-2.0413e-05,1.367e-05
0.06583,0.0019184,0.004417,-1.7402e-05,1.2814e-05
0.070517,0.0019184,0.0044488,-1.4475e-05,1.1583e-05
